Location,Race,TimeFrame,DataFormat,Data
Oregon,Non-Hispanic Asian alone,2010,Percent,0.04
Oregon,Non-Hispanic Black alone,2010,Percent,0.02
Oregon,Hispanic or Latino,2010,Percent,0.21
Oregon,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Percent,<.5%
Oregon,Non-Hispanic White alone,2010,Percent,0.66
Oregon,Non-Hispanic Two or More Race Groups,2010,Percent,0.05
Oregon,Total less than 18,2010,Percent,1
Oregon,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,10870
Oregon,Non-Hispanic Asian alone,2010,Number,31742
Oregon,Non-Hispanic Black alone,2010,Number,18189
Oregon,Hispanic or Latino,2010,Number,181020
Oregon,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,3945
Oregon,Non-Hispanic White alone,2010,Number,573494
Oregon,Non-Hispanic Two or More Race Groups,2010,Number,46690
Oregon,Total less than 18,2010,Number,865950
Oregon,Non-Hispanic American Indian and Alaskan Native alone,2015,Percent,0.01
Oregon,Non-Hispanic Asian alone,2015,Percent,0.04
Oregon,Non-Hispanic Black alone,2015,Percent,0.02
Oregon,Hispanic or Latino,2015,Percent,0.22
Oregon,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2015,Percent,<.5%
Oregon,Non-Hispanic White alone,2015,Percent,0.64
Oregon,Non-Hispanic Two or More Race Groups,2015,Percent,0.06
Oregon,Total less than 18,2015,Percent,1
Oregon,Non-Hispanic American Indian and Alaskan Native alone,2015,Number,10473
Oregon,Non-Hispanic Asian alone,2015,Number,33977
Oregon,Non-Hispanic Black alone,2015,Number,19020
Oregon,Hispanic or Latino,2015,Number,189182
Oregon,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2015,Number,4218
Oregon,Non-Hispanic White alone,2015,Number,555238
Oregon,Non-Hispanic Two or More Race Groups,2015,Number,50748
Oregon,Total less than 18,2015,Number,862856
Oregon,Non-Hispanic American Indian and Alaskan Native alone,2011,Percent,0.01
Oregon,Non-Hispanic Asian alone,2011,Percent,0.04
Oregon,Non-Hispanic Black alone,2011,Percent,0.02
Oregon,Hispanic or Latino,2011,Percent,0.21
Oregon,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2011,Percent,<.5%
Oregon,Non-Hispanic White alone,2011,Percent,0.66
Oregon,Non-Hispanic Two or More Race Groups,2011,Percent,0.05
Oregon,Total less than 18,2011,Percent,1
Oregon,Non-Hispanic American Indian and Alaskan Native alone,2011,Number,10794
Oregon,Non-Hispanic Asian alone,2011,Number,32098
Oregon,Non-Hispanic Black alone,2011,Number,18239
Oregon,Hispanic or Latino,2011,Number,182658
Oregon,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2011,Number,3907
Oregon,Non-Hispanic White alone,2011,Number,568312
Oregon,Non-Hispanic Two or More Race Groups,2011,Number,47086
Oregon,Total less than 18,2011,Number,863094
Oregon,Non-Hispanic American Indian and Alaskan Native alone,2012,Number,10716
Oregon,Non-Hispanic Asian alone,2012,Number,32229
Oregon,Non-Hispanic Black alone,2012,Number,18382
Oregon,Hispanic or Latino,2012,Number,183713
Oregon,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2012,Number,3956
Oregon,Non-Hispanic White alone,2012,Number,563230
Oregon,Non-Hispanic Two or More Race Groups,2012,Number,47661
Oregon,Total less than 18,2012,Number,859887
Oregon,Non-Hispanic American Indian and Alaskan Native alone,2012,Percent,0.01
Oregon,Non-Hispanic Asian alone,2012,Percent,0.04
Oregon,Non-Hispanic Black alone,2012,Percent,0.02
Oregon,Hispanic or Latino,2012,Percent,0.21
Oregon,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2012,Percent,<.5%
Oregon,Non-Hispanic White alone,2012,Percent,0.66
Oregon,Non-Hispanic Two or More Race Groups,2012,Percent,0.06
Oregon,Total less than 18,2012,Percent,1
Oregon,Non-Hispanic American Indian and Alaskan Native alone,2014,Percent,0.01
Oregon,Non-Hispanic Asian alone,2014,Percent,0.04
Oregon,Non-Hispanic Black alone,2014,Percent,0.02
Oregon,Hispanic or Latino,2014,Percent,0.22
Oregon,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2014,Percent,<.5%
Oregon,Non-Hispanic White alone,2014,Percent,0.65
Oregon,Non-Hispanic Two or More Race Groups,2014,Percent,0.06
Oregon,Total less than 18,2014,Percent,1
Oregon,Non-Hispanic American Indian and Alaskan Native alone,2014,Number,10523
Oregon,Non-Hispanic Asian alone,2014,Number,33350
Oregon,Non-Hispanic Black alone,2014,Number,18894
Oregon,Hispanic or Latino,2014,Number,187255
Oregon,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2014,Number,4029
Oregon,Non-Hispanic White alone,2014,Number,555802
Oregon,Non-Hispanic Two or More Race Groups,2014,Number,49213
Oregon,Total less than 18,2014,Number,859066
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2014,Number,3898
Pennsylvania,Non-Hispanic Asian alone,2014,Number,93720
Pennsylvania,Non-Hispanic Black alone,2014,Number,352788
Pennsylvania,Hispanic or Latino,2014,Number,295519
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2014,Number,871
Pennsylvania,Non-Hispanic White alone,2014,Number,1855803
Pennsylvania,Non-Hispanic Two or More Race Groups,2014,Number,100075
Pennsylvania,Total less than 18,2014,Number,2702674
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2014,Percent,<.5%
Pennsylvania,Non-Hispanic Asian alone,2014,Percent,0.03
Pennsylvania,Non-Hispanic Black alone,2014,Percent,0.13
Pennsylvania,Hispanic or Latino,2014,Percent,0.11
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2014,Percent,<.5%
Pennsylvania,Non-Hispanic White alone,2014,Percent,0.69
Pennsylvania,Non-Hispanic Two or More Race Groups,2014,Percent,0.04
Pennsylvania,Total less than 18,2014,Percent,1
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2012,Percent,<.5%
Pennsylvania,Non-Hispanic Asian alone,2012,Percent,0.03
Pennsylvania,Non-Hispanic Black alone,2012,Percent,0.13
Pennsylvania,Hispanic or Latino,2012,Percent,0.1
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2012,Percent,<.5%
Pennsylvania,Non-Hispanic White alone,2012,Percent,0.7
Pennsylvania,Non-Hispanic Two or More Race Groups,2012,Percent,0.03
Pennsylvania,Total less than 18,2012,Percent,1
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2012,Number,3881
Pennsylvania,Non-Hispanic Asian alone,2012,Number,88639
Pennsylvania,Non-Hispanic Black alone,2012,Number,358004
Pennsylvania,Hispanic or Latino,2012,Number,279772
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2012,Number,787
Pennsylvania,Non-Hispanic White alone,2012,Number,1913657
Pennsylvania,Non-Hispanic Two or More Race Groups,2012,Number,95339
Pennsylvania,Total less than 18,2012,Number,2740079
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2011,Number,3864
Pennsylvania,Non-Hispanic Asian alone,2011,Number,86177
Pennsylvania,Non-Hispanic Black alone,2011,Number,361498
Pennsylvania,Hispanic or Latino,2011,Number,271057
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2011,Number,750
Pennsylvania,Non-Hispanic White alone,2011,Number,1946659
Pennsylvania,Non-Hispanic Two or More Race Groups,2011,Number,93099
Pennsylvania,Total less than 18,2011,Number,2763104
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2011,Percent,<.5%
Pennsylvania,Non-Hispanic Asian alone,2011,Percent,0.03
Pennsylvania,Non-Hispanic Black alone,2011,Percent,0.13
Pennsylvania,Hispanic or Latino,2011,Percent,0.1
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2011,Percent,<.5%
Pennsylvania,Non-Hispanic White alone,2011,Percent,0.7
Pennsylvania,Non-Hispanic Two or More Race Groups,2011,Percent,0.03
Pennsylvania,Total less than 18,2011,Percent,1
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2015,Number,3906
Pennsylvania,Non-Hispanic Asian alone,2015,Number,96218
Pennsylvania,Non-Hispanic Black alone,2015,Number,349500
Pennsylvania,Hispanic or Latino,2015,Number,303095
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2015,Number,901
Pennsylvania,Non-Hispanic White alone,2015,Number,1835071
Pennsylvania,Non-Hispanic Two or More Race Groups,2015,Number,101583
Pennsylvania,Total less than 18,2015,Number,2690274
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2015,Percent,<.5%
Pennsylvania,Non-Hispanic Asian alone,2015,Percent,0.04
Pennsylvania,Non-Hispanic Black alone,2015,Percent,0.13
Pennsylvania,Hispanic or Latino,2015,Percent,0.11
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2015,Percent,<.5%
Pennsylvania,Non-Hispanic White alone,2015,Percent,0.68
Pennsylvania,Non-Hispanic Two or More Race Groups,2015,Percent,0.04
Pennsylvania,Total less than 18,2015,Percent,1
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,3835
Pennsylvania,Non-Hispanic Asian alone,2010,Number,83624
Pennsylvania,Non-Hispanic Black alone,2010,Number,365052
Pennsylvania,Hispanic or Latino,2010,Number,262217
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,674
Pennsylvania,Non-Hispanic White alone,2010,Number,1980637
Pennsylvania,Non-Hispanic Two or More Race Groups,2010,Number,90368
Pennsylvania,Total less than 18,2010,Number,2786407
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2010,Percent,<.5%
Pennsylvania,Non-Hispanic Asian alone,2010,Percent,0.03
Pennsylvania,Non-Hispanic Black alone,2010,Percent,0.13
Pennsylvania,Hispanic or Latino,2010,Percent,0.09
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Percent,<.5%
Pennsylvania,Non-Hispanic White alone,2010,Percent,0.71
Pennsylvania,Non-Hispanic Two or More Race Groups,2010,Percent,0.03
Pennsylvania,Total less than 18,2010,Percent,1
Pennsylvania,Non-Hispanic Two or More Race Groups,2009,Percent,0.03
Pennsylvania,Non-Hispanic Asian alone,2009,Percent,0.03
Pennsylvania,Non-Hispanic Black alone,2009,Percent,0.13
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2009,Percent,<.5%
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2009,Percent,<.5%
Pennsylvania,Hispanic or Latino,2009,Percent,0.09
Pennsylvania,Total less than 18,2009,Percent,1
Pennsylvania,Non-Hispanic White alone,2009,Percent,0.72
Pennsylvania,Non-Hispanic Two or More Race Groups,2009,Number,86863
Pennsylvania,Total less than 18,2009,Number,2804929
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2009,Number,3960
Pennsylvania,Non-Hispanic Asian alone,2009,Number,80890
Pennsylvania,Non-Hispanic White alone,2009,Number,2010855
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2009,Number,674
Pennsylvania,Hispanic or Latino,2009,Number,252261
Pennsylvania,Non-Hispanic Black alone,2009,Number,369426
Pennsylvania,Total less than 18,2008,Number,2821004
Pennsylvania,Non-Hispanic Two or More Race Groups,2008,Number,81986
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2008,Number,679
Pennsylvania,Non-Hispanic White alone,2008,Number,2042968
Pennsylvania,Non-Hispanic Two or More Race Groups,2008,Percent,0.03
Pennsylvania,Total less than 18,2008,Percent,1
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2008,Percent,<.5%
Pennsylvania,Non-Hispanic Asian alone,2008,Percent,0.03
Pennsylvania,Non-Hispanic Black alone,2008,Percent,0.13
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2008,Percent,<.5%
Pennsylvania,Non-Hispanic White alone,2008,Percent,0.72
Pennsylvania,Hispanic or Latino,2008,Percent,0.09
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2013,Percent,<.5%
Pennsylvania,Non-Hispanic Asian alone,2013,Percent,0.03
Pennsylvania,Non-Hispanic Black alone,2013,Percent,0.13
Pennsylvania,Hispanic or Latino,2013,Percent,0.11
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2013,Percent,<.5%
Pennsylvania,Non-Hispanic White alone,2013,Percent,0.69
Pennsylvania,Non-Hispanic Two or More Race Groups,2013,Percent,0.04
Pennsylvania,Total less than 18,2013,Percent,1
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2013,Number,3922
Pennsylvania,Non-Hispanic Asian alone,2013,Number,91110
Pennsylvania,Non-Hispanic Black alone,2013,Number,355269
Pennsylvania,Hispanic or Latino,2013,Number,286622
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2013,Number,823
Pennsylvania,Non-Hispanic White alone,2013,Number,1882111
Pennsylvania,Non-Hispanic Two or More Race Groups,2013,Number,97958
Pennsylvania,Total less than 18,2013,Number,2717815
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2008,Number,3953
Pennsylvania,Non-Hispanic Asian alone,2008,Number,78384
Pennsylvania,Non-Hispanic Black alone,2008,Number,372636
Pennsylvania,Hispanic or Latino,2008,Number,240398
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2007,Number,3998
Pennsylvania,Non-Hispanic Asian alone,2007,Number,76007
Pennsylvania,Non-Hispanic Two or More Race Groups,2007,Number,76342
Pennsylvania,Non-Hispanic White alone,2007,Number,2078844
Pennsylvania,Total less than 18,2007,Number,2839574
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2007,Number,676
Pennsylvania,Non-Hispanic Black alone,2007,Number,375283
Pennsylvania,Hispanic or Latino,2007,Number,228424
Pennsylvania,Non-Hispanic White alone,2007,Percent,0.73
Pennsylvania,Non-Hispanic Two or More Race Groups,2007,Percent,0.03
Pennsylvania,Total less than 18,2007,Percent,1
Pennsylvania,Non-Hispanic Asian alone,2007,Percent,0.03
Pennsylvania,Non-Hispanic Black alone,2007,Percent,0.13
Pennsylvania,Hispanic or Latino,2007,Percent,0.08
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2007,Percent,<.5%
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2007,Percent,<.5%
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2005,Number,676
Pennsylvania,Non-Hispanic White alone,2005,Number,2140320
Pennsylvania,Hispanic or Latino,2005,Number,201210
Pennsylvania,Non-Hispanic Black alone,2005,Number,377142
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2005,Number,4024
Pennsylvania,Non-Hispanic Asian alone,2005,Number,69930
Pennsylvania,Non-Hispanic Black alone,2006,Percent,0.13
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2006,Percent,<.5%
Pennsylvania,Non-Hispanic Asian alone,2006,Percent,0.03
Pennsylvania,Total less than 18,2006,Number,2850778
Pennsylvania,Non-Hispanic Two or More Race Groups,2006,Number,71156
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2006,Number,694
Pennsylvania,Non-Hispanic White alone,2006,Number,2110851
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2006,Number,3986
Pennsylvania,Non-Hispanic Asian alone,2006,Number,72924
Pennsylvania,Non-Hispanic Black alone,2006,Number,376460
Pennsylvania,Hispanic or Latino,2006,Number,214707
Pennsylvania,Total less than 18,2006,Percent,1
Pennsylvania,Non-Hispanic Two or More Race Groups,2006,Percent,0.02
Pennsylvania,Non-Hispanic White alone,2006,Percent,0.74
Pennsylvania,Hispanic or Latino,2006,Percent,0.08
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2006,Percent,<.5%
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2005,Percent,<.5%
Pennsylvania,Non-Hispanic White alone,2005,Percent,0.75
Pennsylvania,Total less than 18,2005,Percent,1
Pennsylvania,Non-Hispanic Two or More Race Groups,2005,Percent,0.02
Pennsylvania,Non-Hispanic Two or More Race Groups,2005,Number,66491
Pennsylvania,Total less than 18,2005,Number,2859793
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2005,Percent,<.5%
Pennsylvania,Non-Hispanic Asian alone,2005,Percent,0.02
Pennsylvania,Non-Hispanic Black alone,2005,Percent,0.13
Pennsylvania,Hispanic or Latino,2005,Percent,0.07
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2004,Number,4009
Pennsylvania,Non-Hispanic Asian alone,2004,Number,66826
Pennsylvania,Non-Hispanic Black alone,2004,Number,377910
Pennsylvania,Non-Hispanic Two or More Race Groups,2004,Number,61694
Pennsylvania,Non-Hispanic White alone,2004,Number,2173676
Pennsylvania,Hispanic or Latino,2004,Number,188329
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2004,Number,681
Pennsylvania,Non-Hispanic Two or More Race Groups,2004,Percent,0.02
Pennsylvania,Total less than 18,2004,Percent,1
Pennsylvania,Total less than 18,2004,Number,2873125
Pennsylvania,Non-Hispanic White alone,2004,Percent,0.76
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2004,Percent,<.5%
Pennsylvania,Non-Hispanic Black alone,2004,Percent,0.13
Pennsylvania,Hispanic or Latino,2004,Percent,0.07
Pennsylvania,Non-Hispanic Asian alone,2004,Percent,0.02
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2004,Percent,<.5%
Pennsylvania,Non-Hispanic White alone,2003,Number,2203945
Pennsylvania,Hispanic or Latino,2003,Number,175617
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2003,Number,684
Pennsylvania,Total less than 18,2003,Number,2883270
Pennsylvania,Non-Hispanic Two or More Race Groups,2003,Number,57153
Pennsylvania,Total less than 18,2003,Percent,1
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2003,Number,4008
Pennsylvania,Non-Hispanic Black alone,2003,Number,377870
Pennsylvania,Non-Hispanic Asian alone,2003,Number,63993
Pennsylvania,Non-Hispanic White alone,2003,Percent,0.76
Pennsylvania,Non-Hispanic Two or More Race Groups,2003,Percent,0.02
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2003,Percent,<.5%
Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2003,Percent,<.5%
Pennsylvania,Non-Hispanic Asian alone,2003,Percent,0.02
Pennsylvania,Hispanic or Latino,2003,Percent,0.06
Pennsylvania,Non-Hispanic Black alone,2003,Percent,0.13
Pennsylvania,Non-Hispanic White alone,2001,Number,2261110
Pennsylvania,Non-Hispanic Two or More Race Groups,2001,Number,49310
Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2001,Number,678
Pennsylvania,Hispanic or Latino,2001,Number,157200
Pennsylvania,Non-Hispanic Black alone,2001,Number,374799
